gene	A_1	A_2	A_3
AT5G11910	20.26371583	16.8152342	15.89973725
AT5G11920	1.255958812	0.586248518	0.138582628
AT5G11930	0.56127693	0.77626459	0.412875706
AT5G11940	0	0	0
AT5G11950	24.52674283	26.6973178	22.13472536
AT5G11960	45.36687944	43.81593661	37.09925116
AT5G11970	38.77258094	34.53820676	38.04632712
AT5G11975	21.62448858	33.4341983	29.26285726
AT5G11980	29.58474275	32.1488195	30.79327887
AT5G11990	3.670527658	3.236244115	2.430038464
AT5G12000	0	0	0
AT5G12010	29.57344877	27.57034375	27.55538308
AT5G12020	82.79206356	114.6175373	83.39339435
AT5G12030	33.079278	51.97804323	20.7795381
AT5G12040	50.662478	51.24530137	55.46701767
AT5G12043	0	0	0
AT5G12050	80.16202	101.6795648	108.1616313
AT5G12060	0	0	0
AT5G12070	0	0	0
AT5G12080	30.12700664	27.07997198	31.5854069
AT5G12090	0	0	0
AT5G12100	7.338983036	5.762271761	6.298321289
AT5G12110	27.09128734	30.5097776	22.97456382
AT5G12120	49.57224574	48.85171681	45.53429217
AT5G12130	27.41821948	25.73163616	26.11147263
AT5G12140	247.3645397	241.4152931	202.4014655
AT5G12150	79.99491509	81.89481743	96.37257882
AT5G12170	36.78026076	33.19854299	24.77808719
AT5G12180	0	0.137259795	0.073005049
AT5G12190	38.07289369	39.17862599	35.34146945
AT5G12200	42.48987034	43.68086029	39.77982735
AT5G12210	40.70537715	33.75773368	31.02779201
AT5G12220	21.20537167	17.91710753	16.88996837
AT5G12230	30.64106411	32.34474584	28.9112035
AT5G12235	0.47433584	0.492016636	0.523382669
AT5G12236	0	0	0
AT5G12240	34.78724171	38.73716105	39.51322875
AT5G12250	194.6129261	183.1968638	196.3347888
AT5G12260	12.33934354	13.20347882	11.75210598
AT5G12270	2.808463454	1.456574251	0.996062641
AT5G12280	0.462686375	1.039854701	0.680704848
AT5G12290	17.71492333	16.3904619	16.48185704
AT5G12300	3.56732701	4.560833134	4.302349835
AT5G12310	30.40237615	27.15843623	23.49279218
AT5G12320	23.23448414	23.74083635	27.16751886
AT5G12330	9.467379373	6.766408646	5.032067061
AT5G12340	2.270598027	1.570156148	2.783755853
AT5G12350	21.21153754	20.64123389	21.15282157
AT5G12360	2.074888061	2.032660908	1.653479883
AT5G12370	48.4975643	53.89497841	53.67136868
AT5G12380	0.287147641	0.446776538	0.158419506
AT5G12390	17.67606743	17.95819481	16.03051359
AT5G12400	19.79696644	18.97725474	18.36441952
AT5G12410	48.67041929	51.63853551	41.42802256
AT5G12420	50.22222562	60.78945145	36.01582432
AT5G12430	22.4118265	22.33428946	23.44594892
AT5G12440	13.39233988	15.40486121	13.41498507
AT5G12450	0	0	0.664041761
AT5G12460	0	0	0
AT5G12470	79.44377433	60.3273861	63.49672823
AT5G12480	38.76673586	41.82560993	37.6250592
AT5G12840	38.73986021	42.72478383	42.94581639
AT5G12850	23.87152056	24.70919874	26.67257511
AT5G12860	333.4932941	330.7669257	394.2276019
AT5G12870	4.037727011	4.30789646	3.81877051
AT5G12880	7.340506658	4.926785422	4.049761412
AT5G12890	14.89267036	18.14502597	17.30203737
AT5G12900	11.11565058	12.09587358	11.36207432
AT5G12910	0	0	0
AT5G12920	1.829698154	1.380290817	1.835355347
AT5G12930	6.561463948	6.547584243	5.956901363
AT5G12940	14.859595	7.912255189	8.635275573
AT5G12950	54.12645307	55.09784671	60.78967112
AT5G12960	0.834885915	0.152824617	0.216756236
AT5G12970	5.096439473	5.455123641	3.170649849
AT5G12980	19.84789215	18.35531601	17.94232043
AT5G12990	0	0	0
AT5G13000	38.29499198	37.97898003	42.83116349
AT5G13010	46.89288371	42.82944145	36.7694514
AT5G13020	52.6603898	49.09325319	52.70315625
AT5G13030	78.52156787	84.49768206	84.04588257
AT5G13050	28.40976856	28.05423891	26.45717921
AT5G13060	2.77079893	2.69062812	2.992253486
AT5G13070	42.36038944	42.94718726	41.46334552
AT5G13080	16.76162315	12.57740305	8.853890145
AT5G13090	15.80092088	14.29991083	13.69037639
AT5G13100	32.04873367	38.08199938	42.60669863
AT5G13110	61.67742298	62.22454919	46.31324607
AT5G13120	121.3998585	125.6985359	151.0582074
AT5G13130	0	0.111847007	0
AT5G13140	65.51441893	71.49859094	80.52233191
AT5G13150	1.648177216	0.911793478	0.606200162
AT5G13160	25.55501727	25.84854849	23.05646466
AT5G13170	144.2214436	202.272373	141.557385
AT5G13180	119.2619868	125.7924164	79.20975279
AT5G13181	0	0	0.420501379
AT5G13190	22.60575806	23.1798913	18.46940525
AT5G13200	37.04734867	42.83472606	26.16197362
AT5G13210	6.307430255	5.325322243	3.183084406
AT5G13220	3.195181898	3.720112243	3.381666394
AT5G13230	1.169043006	1.818928358	1.676900278
AT5G13240	38.35789335	43.68440932	44.2876312
AT5G13250	1.935091953	0.963466661	1.110294906
AT5G13260	36.95660308	36.46769785	34.13435558
AT5G13270	11.96468834	8.082846794	9.139742163
AT5G13280	45.32200023	50.63219616	50.82918708
AT5G13290	5.657195138	6.112568983	5.852020414
AT5G13295	0	0	0
AT5G13300	32.8685526	34.00585247	32.94893429
AT5G13310	13.60573478	12.44436788	10.35350495
AT5G13320	0.275745062	0.228818734	0.243405915
AT5G13330	35.67723637	37.00709991	23.59861557
AT5G13340	12.68848373	15.00650741	13.73879505
AT5G13350	0	0.078398255	0
AT5G13360	20.75962865	20.13041193	18.03944067
AT5G13370	30.68379445	31.95877575	29.10963619
AT5G13380	0	0	0
AT5G13390	35.56306567	33.47153077	36.174674
AT5G13400	32.8320949	38.29606848	60.56919997
AT5G13410	27.5171025	28.91030215	30.49271079
AT5G13420	133.526511	125.1708471	106.4644003
AT5G13430	144.1014376	127.657848	126.5874371
AT5G13440	146.7891627	140.1501691	129.0336167
AT5G13450	317.6063383	306.8284009	296.3503649
AT5G13460	20.31738516	18.20461555	17.79501073
AT5G13470	15.43582967	11.8177889	14.19325901
AT5G13480	16.09363301	15.05586521	15.39752687
AT5G13490	175.6253493	199.8905909	194.7107879
AT5G13500	29.70461077	31.37720057	31.49813183
AT5G13510	250.9432813	253.6505047	308.2300317
AT5G13520	30.54989506	29.48246676	30.65081649
AT5G13530	21.50673805	18.86001342	20.31629183
AT5G13550	32.1302151	41.83178423	33.32403227
AT5G13560	36.52917458	33.66132677	33.90555487
AT5G13565	0	0	0
AT5G13570	21.49518373	17.48423787	16.55127644
AT5G13580	117.9075118	150.9531543	86.22489669
AT5G13590	19.8955539	18.31837588	19.07507063
AT5G13600	0.081326162	0.168715164	0.089735373
AT5G13610	18.89046936	17.43826423	21.44214947
AT5G13620	0	0	0
AT5G13630	276.6040044	274.5370604	338.6068569
AT5G13640	26.88112014	30.19968236	30.10870261
AT5G13650	163.5859804	162.4287412	179.2147141
AT5G13660	5.740301514	7.157153283	5.374179807
AT5G13670	0	0.112900577	0.240195965
AT5G13680	22.30570055	22.47806312	24.72283287
AT5G13690	20.39591233	17.37032647	17.70778029
AT5G13700	10.32289833	12.8315207	4.330195535
AT5G13710	105.9489123	99.87937719	105.0169748
AT5G13720	27.31608471	28.82071314	33.63328399
AT5G13730	26.92019008	23.49294842	27.51160638
AT5G13740	33.79773386	36.34013214	30.14581757
AT5G13750	53.517183	58.10604783	39.12199862
AT5G13760	13.22336993	12.90576222	10.4124401
AT5G13770	30.79972997	33.55246848	38.32949911
AT5G13780	163.8951042	140.8478642	136.4665463
AT5G13790	4.083387898	3.267459431	2.960832407
AT5G13800	52.45313798	58.92054922	48.20751884
AT5G13810	32.72233932	35.04242556	31.96404408
AT5G13820	12.14003291	13.93790878	11.84971073
AT5G13825	0	0	0
AT5G13830	10.33099545	9.27353227	9.426287444
AT5G13840	12.36731627	11.81759107	14.30773945
AT5G13850	191.9841271	189.8635839	195.8820402
AT5G13860	7.852791017	9.890967449	9.077386401
AT5G13870	6.537912545	5.300570485	3.565510391
AT5G13880	10.71397728	8.15916039	7.182874258
AT5G13890	18.04420192	18.97087096	17.83791095
AT5G13900	72.21763168	80.47310562	49.45966219
AT5G13910	4.384641923	3.745476644	2.276714609
AT5G13920	2.329601022	2.589039155	2.203272202
AT5G13930	140.9579611	128.2655302	95.35998417
AT5G13940	0	0	0
AT5G13950	29.9688147	27.6365267	26.52483039
AT5G13960	10.00980486	8.036496481	9.734425813
AT5G13970	19.2974176	21.65074434	20.5323342
AT5G13980	56.68244347	52.95929767	53.23144069
AT5G13990	3.913729717	1.353204465	1.302378679
AT5G14000	14.58521124	10.20118278	5.885563443
AT5G14010	0	0	0
AT5G14020	3.326044771	3.082998904	1.171264252
AT5G14030	95.99206357	91.14379698	99.99687693
AT5G14040	378.0154949	406.311424	436.0619111
AT5G14050	62.55347172	58.9798658	65.84192175
AT5G14060	92.7971825	97.94700713	117.9376709
AT5G14070	0.179200079	0.929398671	0.988647783
AT5G14080	6.832260468	7.550562997	7.46826808
AT5G14090	8.646352709	9.224891165	8.904368424
AT5G14100	9.438778608	8.310632068	9.688147271
AT5G14105	37.26682451	38.00075429	43.211114
AT5G14110	0.54503873	0	0.200465437
AT5G14120	59.51428924	46.32959062	32.45004075
AT5G14130	23.60381564	17.91994389	7.53627367
AT5G14140	6.508150206	5.803268161	3.779526228
AT5G14150	3.976940918	1.312557522	0.698116495
AT5G14160	0	0	0.150491051
AT5G14170	46.67276094	47.34343567	46.05647442
AT5G14180	3.076065628	2.32052764	1.928485269
AT5G14200	154.0868577	151.7510819	153.3913113
AT5G14210	14.07587294	13.61991507	14.48818387
AT5G14220	17.32609847	19.61537662	20.2455195
AT5G14230	5.528141604	5.577814905	3.77075906
AT5G14240	56.64832468	54.78458376	45.45877925
AT5G14250	41.65453841	40.90622956	39.52521607
AT5G14260	73.41203381	73.48930375	79.26713912
AT5G14270	49.80854097	51.91164076	47.45964806
AT5G14275	0	0	0
AT5G14280	1.96019286	1.284163421	1.821371687
AT5G14285	26.71787839	26.06741987	26.85355692
AT5G14290	0	0	0
AT5G14300	0	0	0
AT5G14310	14.14459419	16.56253175	14.64176886
AT5G14320	160.93425	173.9124956	179.3039884
AT5G14330	69.00531528	40.47829784	22.05450066
AT5G14340	0.259154181	0.179209409	0.095316999
AT5G14345	0.290030649	0	0
AT5G14350	1.193679862	1.857261146	2.195179375
AT5G14360	2.214219839	1.413387413	1.315554432
AT5G14370	40.25550566	43.78583019	46.26871624
AT5G14380	0.419463495	0	0.617115286
AT5G14390	30.14224284	28.97357698	23.9932837
AT5G14400	0	0	0
AT5G14410	16.25411083	15.15264056	16.79968899
AT5G14420	31.66998146	29.78094769	18.47969748
AT5G14430	52.0504739	60.69797257	63.36653824
AT5G14440	56.20443202	46.87590402	51.95937635
AT5G14450	25.73883191	29.67697253	32.15565994
AT5G14460	37.5321924	36.6776966	45.05013606
AT5G14470	1.571086984	1.412362477	1.733539042
AT5G14480	9.837459859	10.75786322	10.43394023
AT5G14490	0.085313209	0.176986492	0
AT5G14500	12.16992095	13.79783689	10.0972516
AT5G14510	3.204761008	2.636448747	2.072907716
AT5G14515	0.198400087	0	0.218914866
AT5G14520	111.1297197	105.9949121	95.73984722
AT5G14530	12.97322725	12.55968216	13.95680587
AT5G14540	45.35280358	41.06956719	40.72709232
AT5G14550	36.10881584	36.63567612	37.86226183
AT5G14560	0	0	3.887073722
AT5G14570	56.35763015	60.80293854	65.09479797
AT5G14580	19.08265838	18.53788961	20.41078925
AT5G14590	59.54519314	58.67649458	49.95054091
AT5G14600	15.81648511	16.06424964	16.23998709
AT5G14602	0	0	0
AT5G14610	11.2129439	10.12620721	12.67519452
AT5G14620	14.43733006	12.40458159	10.80242967
AT5G14640	67.13810407	73.84048757	66.11987686
AT5G14650	2.480906295	4.181745261	2.053075976
AT5G14660	36.24324926	35.8093225	39.63483809
AT5G14670	0	0	0.15624512
AT5G14680	23.02175825	21.99724379	17.9185872
AT5G14690	8.690316683	5.933428348	3.398599111
AT5G14700	9.731741495	12.19750957	11.27491457
AT5G14710	15.15192817	16.53316666	14.33027451
AT5G14720	45.61830285	44.87038645	48.4821439
AT5G14730	3.850466144	3.993991683	2.171510972
AT5G14740	115.1282051	103.9294133	112.1511823
AT5G14750	1.494950974	1.073544261	1.649530489
AT5G14760	7.015745252	10.10730012	6.88104955
AT5G14770	6.163666999	5.796697851	5.486137336
AT5G14780	372.8569576	376.7055522	279.9796817
AT5G14790	20.3578257	19.9333994	19.55816802
AT5G14800	180.5691026	144.7316547	144.4601452
AT5G14820	2.566813038	2.446612986	1.990211618
AT5G14850	8.516364954	8.537374544	7.631093287
AT5G14860	0.090385021	0.093754109	0
AT5G14870	0.810783355	0.180215396	0.447309606
AT5G14880	14.22735104	13.81902277	14.08979664
AT5G14890	2.655059988	3.029429639	1.757757602
AT5G14895	0.140228411	0.436366211	0.464184532
AT5G14900	0.318841641	0	0
AT5G14910	154.7977579	153.1365827	170.8040101
AT5G14920	421.0041895	404.9468236	419.5040575
AT5G14930	9.117394008	6.531621396	9.046890475
AT5G14940	7.419619693	6.376838905	5.535847165
AT5G14950	18.08013867	17.86441117	17.71619254
AT5G14960	5.666010996	4.183777103	4.768384985
AT5G14970	86.15436761	89.97231346	97.4286373
AT5G14980	0	0	0
AT5G14990	0	0	0
AT5G14995	0	0	0
AT5G15000	0	0	0
AT5G15008	0	0	0
AT5G15010	4.743957614	4.239448046	7.328283
AT5G15020	26.52579677	26.71932383	27.27223741
AT5G15025	5.871352169	7.308247111	7.774147444
AT5G15030	0	0	0
AT5G15040	0	0	0
AT5G15050	16.63818174	15.03943447	16.34788493
AT5G15060	0	0	0
AT5G15070	3.43135453	2.678616655	1.795498663
AT5G15080	17.63887669	20.33711132	16.69305544
AT5G15090	209.8570075	201.9831696	208.0608639
AT5G15100	0	0	0.111995799
AT5G15110	0	0	0
AT5G15120	34.55196842	28.33851592	13.29930648
AT5G15130	2.420305054	1.845971732	2.12074451
AT5G15140	0.082158853	0.170442623	0
AT5G15150	6.372143972	5.651742251	4.177858649
AT5G15160	6.048684887	5.513645822	4.651663096
AT5G15170	9.500005141	11.13150184	9.317613989
AT5G15180	19.35279456	9.980376827	6.152816921
AT5G15190	27.84294233	35.28050289	27.75447272
AT5G15200	722.069958	661.7192611	717.2824582
AT5G15210	18.72769336	17.104988	20.20698508
AT5G15220	22.26427768	21.45296482	22.57118474
AT5G15230	535.106548	453.0672953	230.7345106
AT5G15240	7.180730422	9.647439842	9.206033503
AT5G15250	0.130474493	0.609020593	0.43189708
AT5G15260	18.27706282	17.19103489	14.09976071
AT5G15265	2.815080095	1.572314034	1.433613397
AT5G15270	24.0646331	20.43211052	22.41550104
AT5G15280	7.54137377	6.928479919	9.113651218
AT5G15290	6.631406268	3.523180718	2.32005632
AT5G15300	1.476088537	2.143553317	3.094563546
AT5G15310	16.05765522	13.88016823	24.5468593
AT5G15320	94.06418076	92.22679611	85.6850716
AT5G15330	7.824457898	5.703214803	4.43342669
AT5G15340	2.106064517	2.255037679	2.098946676
AT5G15350	117.1833269	113.9636588	138.4794139
AT5G15360	0	0.393225894	0
AT5G15380	0	0	0
AT5G15390	19.50572688	17.92047989	16.39820168
AT5G15400	32.45736255	29.33856505	28.30970974
AT5G15410	72.08193526	71.39067095	83.18863638
AT5G15420	0	0	0
AT5G15430	0.06771461	0.140477324	0.224149118
AT5G15440	22.27608539	18.74069337	21.06810533
AT5G15450	64.55612524	73.02856533	69.03032994
AT5G15460	11.35826667	11.86520209	10.48837851
AT5G15470	17.45326976	20.06555389	17.64815813
AT5G15480	0	0	0
AT5G15490	78.3244145	75.52254052	78.25042027
AT5G15500	6.714370404	10.68440247	9.513371661
AT5G15510	3.784630531	4.639466067	4.25189198
AT5G15520	25.34151355	27.11123928	26.33178973
AT5G15530	30.31015123	26.74313458	24.16551207
AT5G15533	0	0	0
AT5G15537	0.973889224	1.398725718	1.735876802
AT5G15540	14.63997326	13.43908071	13.96035982
AT5G15550	53.72749303	48.34140895	46.99158064
AT5G15560	0	0	0
AT5G15570	15.48991986	16.83648372	14.54603743
AT5G15580	17.07253668	16.54494678	16.3615173
AT5G15581	0	0	0.737824179
AT5G15600	7.5123346	5.292920871	2.34597678
AT5G15610	60.76021858	61.28585333	57.79255657
AT5G15620	0	0.102056584	0
AT5G15630	8.097233259	9.547645304	6.261783351
AT5G15640	26.87516855	29.20070149	27.16910988
AT5G15650	161.1173829	146.5745765	154.1591981
AT5G15660	0	0.113757833	0
AT5G15670	0	0	0
AT5G15680	19.22474551	17.86951692	19.67446116
AT5G15685	0	0	0
AT5G15690	0	0	0.272427389
AT5G15700	16.89556685	17.14208846	18.3090212
AT5G15710	7.30327291	7.237309272	6.259680346
AT5G15720	0.826761668	0.771821175	0.27367491
AT5G15725	0	0	0
AT5G15730	16.46894037	15.36075939	14.80126187
AT5G15740	20.77068266	24.29656596	28.46115683
AT5G15745	0	0	0
AT5G15750	58.03592153	52.35369167	54.56778216
AT5G15760	9.64314671	8.5736516	7.717110412
AT5G15770	0	0	0
AT5G15780	162.7986709	164.3797207	169.0140521
AT5G15790	5.799387159	5.635628425	4.849806267
AT5G15800	0	0	0.311472357
AT5G15802	16.21883079	20.00618784	23.69994266
AT5G15810	52.8855272	47.0859921	53.45025374
AT5G15820	6.083550495	7.429885735	6.929131418
AT5G15830	3.943624938	4.090622956	1.631774976
AT5G15840	1.580686877	0.922278791	1.090082234
AT5G15843	0	0	0
AT5G15850	27.81527156	28.14622025	32.00540501
AT5G15853	0	1.036810144	1.654360096
AT5G15860	9.176826125	10.22837347	9.811256325
AT5G15870	15.43924581	13.46166664	9.505415756
AT5G15880	26.38040849	25.37173822	21.74748384
AT5G15890	1.460677857	0.623874753	0.758453409
AT5G15900	1.035040975	1.756835951	0.934417071
AT5G15910	21.59779639	21.9361249	20.35567267
AT5G15920	10.2138424	12.2179221	12.17883264
AT5G15930	11.14673713	12.24812506	8.755449247
AT5G15940	0.694817863	0.990986003	0.383331383
AT5G15950	18.43255675	17.00333284	14.43878432
AT5G15960	2654.368199	2580.357806	1739.61319
AT5G15970	3920.165628	4270.442651	4613.230921
AT5G15980	20.45198907	17.14347519	22.07881676
AT5G16000	20.59286338	22.8397154	23.47749543
AT5G16010	161.9387521	159.2235756	145.7534034
AT5G16020	0.132814035	0.068882329	0.073273574
AT5G16023	0	0	0.631168406
AT5G16030	89.98065148	95.55922336	121.5080676
AT5G16040	27.63498228	26.06758977	31.87400452
AT5G16050	93.56731713	90.70023134	104.2665058
AT5G16060	52.54372537	59.72853121	58.50627076
AT5G16070	79.46929863	69.48130587	73.00334887
AT5G16080	1.500626113	0.778280861	0.517435138
AT5G16090	0	0	0
AT5G16100	0	0	0
AT5G16110	84.74896879	75.48724137	61.14646754
AT5G16120	30.24626766	26.10601094	23.23802812
AT5G16130	426.7339126	400.6788969	448.7821162
AT5G16140	12.83137875	14.10597127	16.33633489
AT5G16150	102.1391708	106.8292795	102.1528613
AT5G16160	5.167190001	5.615024612	3.800988614
AT5G16170	0.299865599	0.103681014	0.220581346
AT5G16180	12.57491715	11.27604848	10.04977767
AT5G16190	2.737204198	2.707175715	2.177378008
AT5G16200	5.615475881	5.553871335	6.916601343
AT5G16210	24.37941768	26.31383025	23.10037627
AT5G16220	31.85430279	31.60835275	32.90116277
AT5G16230	4.398246192	2.769901162	4.766368267
AT5G16240	11.32015508	12.68490946	10.66721547
AT5G16250	37.07171759	45.77804788	66.05002048
AT5G16260	23.16414601	25.01695721	20.82334729
AT5G16270	38.97278252	41.53087146	40.860878
AT5G16280	22.09741676	21.46093599	22.10663052
AT5G16285	0	0	0
AT5G16290	47.57958222	46.31352861	50.45724688
AT5G16300	32.70676341	31.15976226	34.96361072
AT5G16310	10.24672812	11.53324129	11.1859714
AT5G16320	8.064003537	6.691670432	7.118264037
AT5G16330	0	0	0
AT5G16340	2.747223269	2.065978558	2.046120119
AT5G16350	4.472938899	3.711733612	4.93544552
AT5G16360	14.44352634	18.26261605	11.05120595
AT5G16370	42.2532816	38.74284908	35.30483752
AT5G16380	25.02849329	25.69099503	21.71919983
AT5G16390	101.8107348	113.9239728	129.2657275
AT5G16400	45.21981663	50.69826614	57.15802499
AT5G16410	1.148916868	1.02149363	0.996062641
AT5G16420	4.69117278	4.180678414	5.030435297
AT5G16430	0	0	0
AT5G16440	54.97335745	55.4618657	46.86602428
AT5G16450	37.99275406	43.48009844	28.92912367
AT5G16453	0.332035088	0	0.366367868
AT5G16460	0.821321563	0.730231027	2.718741247
AT5G16470	135.548865	126.4504073	118.7679545
AT5G16480	7.817062546	8.357932895	7.165679618
AT5G16486	1.604836259	1.426848246	1.517809739
AT5G16490	4.712072421	5.312732829	7.007759859
AT5G16500	0	0	0
AT5G16510	40.18455161	36.56353039	32.08792401
AT5G16520	10.7746797	11.38851255	10.45912802
AT5G16530	0.871842636	0.904340437	0.641328059
AT5G16540	11.2939468	11.87992592	12.72502934
AT5G16550	52.32093724	49.43009993	46.88947944
AT5G16560	16.27013645	15.74731387	9.543514754
AT5G16570	2.485829458	5.957197274	3.310356553
AT5G16580	0	0	0
AT5G16590	22.84952741	20.421434	23.63231645
AT5G16600	12.28080117	10.03302999	6.715365889
AT5G16610	11.73836643	12.84005292	11.71578666
AT5G16620	97.82312764	96.53748761	96.92931219
AT5G16630	13.42772747	14.29001654	11.64127542
AT5G16640	2.341821151	1.286000565	2.81196511
AT5G16650	22.2714959	17.6338134	16.28598771
AT5G16660	63.36336266	68.45181454	67.93070887
AT5G16680	24.47478434	23.46138327	22.08920408
AT5G16690	4.788524537	3.754140045	4.792159508
AT5G16700	0	0	0
AT5G16710	113.7693205	121.1771856	131.3923808
AT5G16715	27.61888212	25.20527005	31.554701
AT5G16720	7.122173454	7.95111632	8.324802685
AT5G16730	58.91559499	62.87817388	61.40164351
AT5G16740	0	0	0
AT5G16750	43.49769419	39.12630148	35.66727448
AT5G16760	50.61188557	52.76313388	51.05847603
AT5G16770	9.080409484	12.28869547	6.653463616
AT5G16780	29.2925487	30.98081247	29.41650742
AT5G16790	2.566860456	2.969755918	3.485878827
AT5G16800	15.92745027	20.0100807	17.24689286
AT5G16810	16.57994742	20.62044252	19.29551387
AT5G16820	13.66668329	15.36988424	15.15920036
AT5G16830	58.22658185	50.02202938	42.83151473
AT5G16840	85.17361876	82.50003373	72.6695535
AT5G16850	0.308622358	0.240094657	0.297967457
AT5G16860	3.578832339	2.493290666	2.71117642
