"","gene","Control_1","Control_2","Control_3","A_1","A_2","A_3","wtavg","abaavg","log2FoldChange"
"23493","AT5G24680",4.976126539,4.040972787,4.077479596,5.673886982,6.091884825,4.173715272,4.36485964066667,5.31316235966667,0.283635537035441
"23494","AT5G24690",136.599411,152.8189705,139.9079647,115.5482107,115.504535,118.7623916,143.108782066667,116.605045766667,-0.29548198914199
"23495","AT5G24710",38.97322759,34.21458482,36.50195274,36.07800627,35.21770702,37.4288385,36.56325505,36.2415172633333,-0.0127511567221989
"23496","AT5G24740",10.55257592,7.521696238,10.68388977,10.0822484,7.86350514,8.449725,9.586053976,8.79849284666667,-0.123680647408547
"23497","AT5G24750",5.620206522,3.932294849,5.121436303,5.614874688,4.214858628,5.217228362,4.891312558,5.01565389266667,0.0362161410319582
"23498","AT5G24760",12.5111292,11.2213456,14.10707269,21.90017049,22.16745682,20.80643905,12.6131824966667,21.6246887866667,0.777747034874072
"23499","AT5G24770",16.66969566,22.86247585,39.02653623,409.5825839,486.4178376,305.3891264,26.1862359133333,400.463182633333,3.93478900926742
"23500","AT5G24780",14.54676986,17.52900303,21.99582311,83.98403206,103.2385491,73.2530373,18.0238653333333,86.8252061533333,2.26820549155118
"23501","AT5G24790",0,0,0,0,0,0,0,0,NA
"23502","AT5G24800",25.21268525,20.16379017,22.2874365,61.25413226,57.2276549,32.15497028,22.5546373066667,50.21225248,1.1546153577973
"23503","AT5G24810",21.91527849,22.20258641,32.98079139,33.54260453,34.41562759,30.1438543,25.6995520966667,32.7006954733333,0.347578103363322
"23504","AT5G24820",0.120834749,0,0,1.000706213,2.998687999,0.858806896,0.0402782496666667,1.61940036933333,5.32931491055611
"23505","AT5G24830",9.356682052,8.414412651,8.405409595,7.285233001,7.442292148,6.94237011,8.72550143266667,7.22329841966667,-0.272580267390158
"23506","AT5G24840",55.06342598,55.88221169,54.67803414,33.98476785,31.7263904,31.87400452,55.2078906033333,32.52838759,-0.763175168594186
"23507","AT5G24850",11.95450889,11.82681926,9.733692012,16.42508472,12.58261324,8.812322586,11.1716733873333,12.6066735153333,0.174342345299531
"23508","AT5G24860",0.342716898,0.284495464,0.331229588,1.419123767,2.289811049,1.217893186,0.31948065,1.64227600066667,2.36189614746075
"23509","AT5G24870",5.629292113,4.990557618,5.282143144,7.895660288,7.25099239,5.60458645,5.30066429166667,6.91707970933333,0.38398990856229
"23510","AT5G24879",0,0,0,0,0,0,0,0,NA
"23511","AT5G24880",2.890687648,1.519754161,0.465632754,2.039294694,0.827729645,0.684831282,1.62535818766667,1.18395187366667,-0.457147248324503
"23512","AT5G24890",25.45111951,18.61413179,17.09975242,29.68801977,29.98187453,22.9592739,20.3883345733333,27.5430560666667,0.433944710760685
"23513","AT5G24900",0.810233567,0.122288993,0.569509718,0.610003459,0.210913748,0.074786496,0.500677426,0.298567901,-0.745822340385988
"23514","AT5G24910",1.407751922,0.843989035,0.680283189,3.958116335,3.359171878,2.223398422,0.977341382,3.18022887833333,1.70219611498809
"23515","AT5G24920",19.95483737,17.58950068,22.06952788,20.82290822,23.36627631,15.24772169,19.8712886433333,19.8123020733333,-0.00428891101615341
"23516","AT5G24930",215.3395068,197.66191,180.8178973,329.3230109,375.0291766,404.0593502,197.939771366667,369.470512566667,0.900397710176173
"23517","AT5G24940",0,0,0,0.17964585,0.372684243,0.099110711,0,0.217146934666667,Inf
"23518","AT5G24950",0,0,0,0,0,0.10688801,0,0.0356293366666667,Inf
"23519","AT5G24960",1.591930419,1.321490087,1.307785785,1.611346751,0.455838943,0.323265766,1.40706876366667,0.796817153333333,-0.820372224823026
"23520","AT5G24970",7.7783335,9.836736312,10.27799127,8.611316514,5.80019612,8.206044525,9.29768702733333,7.53918571966667,-0.302463152010518
"23521","AT5G24980",22.34746526,17.66765051,20.3985028,16.48357243,16.75942092,15.8469627,20.1378728566667,16.3633186833333,-0.299445926615352
"23522","AT5G24990",5.852582333,4.539754636,5.285500986,8.210562037,8.608185931,7.208668504,5.225945985,8.009138824,0.615954913243856
"23523","AT5G25000",0,0,0,0,0,0,0,0,NA
"23524","AT5G25010",2.959523157,2.911707766,2.966262731,2.118114896,3.243289832,2.003254474,2.945831218,2.45488640066667,-0.263018507549386
"23525","AT5G25020",2.742439638,1.606975406,0.46773839,2.226648459,1.077835006,0.818962089,1.60571781133333,1.37448185133333,-0.22433051844507
"23526","AT5G25030",0,0,0,0,0,0,0,0,NA
"23527","AT5G25040",7.875610392,5.571245379,5.55980135,11.84722055,13.59614559,14.74103176,6.33555237366667,13.3947993,1.08013065155358
"23528","AT5G25050",8.056576707,5.419512707,5.034396608,4.793205642,5.303329762,6.135040693,6.17016200733333,5.41052536566667,-0.189539682588823
"23529","AT5G25060",31.09989781,30.18170783,34.01432223,34.56215921,32.69561809,26.50446655,31.76530929,31.2540812833333,-0.0234074713450303
"23530","AT5G25070",18.00857603,16.17536389,17.56967367,21.27584227,18.86971947,17.24633976,17.25120453,19.1306338333333,0.14918757500265
"23531","AT5G25080",40.74590519,43.17673244,44.30269015,35.64724789,34.9135876,30.40096793,42.7417759266667,33.6539344733333,-0.344871673596733
"23532","AT5G25090",11.30491086,13.17426779,10.08552805,11.20273511,9.130247776,22.73561264,11.5215689,14.3561985086667,0.317336594164782
"23533","AT5G25100",120.5814582,126.3663595,120.6299503,104.2723793,107.7370908,118.5815581,122.525922666667,110.1970094,-0.153001939210098
"23534","AT5G25110",22.79527855,6.108926042,9.020656212,53.09998533,50.28232797,24.42033508,12.641620268,42.6008827933333,1.752701942269
"23535","AT5G25120",11.2061799,6.137034031,4.888797631,16.7564956,17.52964776,18.5681484,7.41067052066667,17.6180972533333,1.24938213302932
"23536","AT5G25130",0.892349854,0.296302268,0.344975898,1.724355049,2.129321572,1.630847304,0.51120934,1.82817464166667,1.83841779433647
"23537","AT5G25140",5.081874171,1.156700618,0.950620268,2.790655219,1.877627978,1.165107215,2.39639835233333,1.94446347066667,-0.301495614596306
"23538","AT5G25150",12.68640485,14.15752685,14.97945716,15.85869457,14.793419,14.94663575,13.94112962,15.1995831066667,0.124684289606067
"23539","AT5G25160",6.135413914,3.925944734,4.32378688,2.705220731,3.660074897,1.297801487,4.79504850933333,2.554365705,-0.908580321930881
"23540","AT5G25170",11.22856454,12.51495404,13.4324451,9.320734854,9.443322805,9.487259975,12.3919878933333,9.417105878,-0.396051984471446
"23541","AT5G25180",0.300890107,0,0,0.646036322,0.76584826,2.851348647,0.100296702333333,1.421077743,3.82463940505028
"23542","AT5G25190",14.06327895,13.68264215,13.73805029,7.792268543,8.371392886,7.83031903,13.8279904633333,7.99799348633333,-0.789881502426377
"23543","AT5G25195",0,0,0,0,0,0,0,0,NA
"23544","AT5G25200",0,0,0,0,0,0,0,0,NA
"23545","AT5G25210",19.16068595,17.94155086,15.40735128,19.46490854,19.45892163,18.20927016,17.50319603,19.0443667766667,0.121745941421317
"23546","AT5G25220",34.75310152,34.45342966,34.47798889,81.04187797,85.82011002,89.96694825,34.56150669,85.6096454133333,1.30860723806105
"23547","AT5G25230",2.096669985,1.70092704,1.704012323,0.701567764,1.318989954,1.306311661,1.83386978266667,1.10895645966667,-0.725688478438099
"23548","AT5G25240",4.053598432,2.804137501,4.135380016,9.739537127,8.812886222,10.51796419,3.664371983,9.69012917966667,1.40294993461555
"23549","AT5G25250",4.67319399,9.888417939,20.45734262,6.239468469,5.859823355,2.046783711,11.6729848496667,4.71535851166667,-1.30773414448367
"23550","AT5G25260",0.092386309,0.383457688,0.535738026,0.085011927,0.088180733,0.1876045,0.337194007666667,0.12026572,-1.48735341632123
"23551","AT5G25265",54.81156508,42.03888867,48.27300049,57.71016057,54.14048144,51.59461164,48.3744847466667,54.4817512166667,0.171526782203768
"23552","AT5G25270",41.50977865,36.45064972,43.62668016,44.23026901,39.28489491,38.63875968,40.5290361766667,40.7179745333333,0.00670993108977822
"23553","AT5G25280",50.5292403,42.26403359,41.88937063,94.96075861,95.56791159,80.32561084,44.89421484,90.2847603466667,1.00795293963125
"23554","AT5G25290",0,0,0,0,0,0.127700339,0,0.0425667796666667,Inf
"23555","AT5G25300",0,0,0,0,0,0,0,0,NA
"23556","AT5G25310",0,0.316451542,0,0.701567764,0.181929649,0.096763827,0.105483847333333,0.326753746666667,1.63118168155689
"23557","AT5G25320",0,0,0,0,0,0,0,0,NA
"23558","AT5G25330",0,0,0,0,0,0,0,0,NA
"23559","AT5G25340",0.710245879,0.294793942,0.572032998,0,0.338957162,0.360565662,0.525690939666667,0.233174274666667,-1.17280624051055
"23560","AT5G25350",130.0087017,156.2786326,162.6833724,127.4718866,135.5992978,93.80468384,149.656902233333,118.958622746667,-0.331198968337202
"23561","AT5G25360",29.41592702,28.57085631,31.88298396,35.72526241,41.83112004,33.37338865,29.9565890966667,36.9765903666667,0.303738833439254
"23562","AT5G25370",1.328954895,0.817177313,1.902830368,2.038126952,0.798659178,1.499247626,1.349654192,1.44534458533333,0.0988236796631576
"23563","AT5G25380",0.563750834,0.935959423,1.167546058,0.592858957,1.153045658,1.308322402,0.889085438333333,1.01807567233333,0.195450829860226
"23564","AT5G25390",0,0,0,0.53994491,0.280035637,0,0,0.273326849,Inf
"23565","AT5G25400",0,0,0,0,0,0,0,0,NA
"23566","AT5G25410",0,0,0,0,0,0,0,0,NA
"23567","AT5G25415",0,0,0,0,0,0,0,0,NA
"23568","AT5G25420",0,0,0,0,0,0,0,0,NA
"23569","AT5G25425",0,0,0,0,0,0,0,0,NA
"23570","AT5G25430",0,0,0,0,0,0,0,0,NA
"23571","AT5G25440",6.969459081,7.210879883,11.90977119,3.531879027,4.531207266,5.84561859,8.69670338466667,4.636234961,-0.907514946551271
"23572","AT5G25450",3.825654148,6.725105679,6.742362271,5.17689116,7.517802584,5.140968471,5.76437403266667,5.94522073833333,0.0445664257254971
"23573","AT5G25460",561.5966136,509.0540144,524.5570497,249.3969744,231.1467388,247.477027,531.735892566667,242.673580066667,-1.13169280222307
"23574","AT5G25470",0.109154617,0.181222424,0,0.502208843,0.520928601,0.221655108,0.096792347,0.414930850666667,2.0999060387608
"23575","AT5G25475",9.943926127,8.964707885,8.370541716,10.92119498,9.083036004,7.382262628,9.093058576,9.128831204,0.00566451229145306
"23576","AT5G25480",9.512990261,8.080553335,9.407947356,7.939359085,6.123682745,7.524870694,9.000496984,7.19597084133333,-0.322815324822064
"23577","AT5G25490",7.003024369,7.617475471,6.884989166,8.443907704,5.877517196,5.271469979,7.16849633533333,6.53096495966667,-0.134374362941368
"23578","AT5G25500",7.941648119,9.539742542,7.765756545,4.384641923,4.191366721,5.502060304,8.41571573533333,4.69268964933333,-0.842670923340351
"23579","AT5G25510",32.8919246,31.41188675,29.89051424,32.20832716,33.40888764,38.05079353,31.39810853,34.5560027766667,0.138258693586747
"23580","AT5G25520",18.25426115,16.69628543,17.2830923,18.50769244,17.13941468,16.2314329,17.41121296,17.2928466733333,-0.00984133376742811
"23581","AT5G25530",0.097372419,0,0,0.089600039,0,0,0.032457473,0.0298666796666667,-0.12001382267348
"23582","AT5G25540",33.42759078,30.44020412,34.4681661,40.22378061,37.88160139,35.6425834,32.7786536666667,37.9159884666667,0.210049735196915
"23583","AT5G25550",0,0.135305216,0,0,0,0,0.0451017386666667,0,-Inf
"23584","AT5G25560",56.02500124,41.7217585,54.95756893,88.49372563,84.68904119,70.29308844,50.90144289,81.15861842,0.673037753423836
"23585","AT5G25570",5.001314733,5.26944172,3.904125212,7.257163968,6.242461074,3.515515205,4.724960555,5.67171341566667,0.263482351455621
"23586","AT5G25580",5.580954286,3.640096883,4.430695207,3.11796759,3.995175087,3.23799411,4.55058212533333,3.450378929,-0.399296300512601
"23587","AT5G25590",13.0512294,14.36480326,11.09336331,11.47332827,15.01527385,16.68238544,12.8364653233333,14.3903291866667,0.164851601355203
"23588","AT5G25600",0,0,0,0,0,0,0,0,NA
"23589","AT5G25610",229.4024276,314.9959476,250.5254123,1179.652223,1756.708791,2100.04841,264.974595833333,1678.80314133333,2.6635071133566
"23590","AT5G25620",5.084667281,3.617891833,4.403667407,4.071166447,5.483491259,4.492129371,4.36874217366667,4.682262359,0.0999878085752507
"23591","AT5G25630",30.78220866,23.12172226,26.01657851,33.02688039,27.35878136,29.03963493,26.64016981,29.8084322266667,0.162117220357227
"23592","AT5G25640",5.11377033,2.240433962,3.432197989,3.790608722,1.491411515,2.307620237,3.595467427,2.529880158,-0.507110294551838
"23593","AT5G25750",0,0,0,0,0,0,0,0,NA
"23594","AT5G25754",27.01267265,28.38628969,29.76993336,23.92386451,21.95551722,20.71541844,28.3896319,22.1982667233333,-0.354917110193528
"23595","AT5G25755",0.986163388,0.545754649,1.11196027,2.268616702,1.255028823,1.335036839,0.881292769,1.619560788,0.877909345760664
"23596","AT5G25756",0.570779416,0,0.551647822,0,0.544796603,0,0.374142412666667,0.181598867666667,-1.04283231167511
"23597","AT5G25757",166.4046767,180.8636118,187.0402097,113.7556967,104.9091024,105.5873945,178.102832733333,108.084064533333,-0.720556628977988
"23598","AT5G25760",33.18584729,33.55393095,36.32971254,36.47062762,41.28280871,38.80452454,34.3564969266667,38.8526536233333,0.177430194366576
"23599","AT5G25770",22.28876473,11.81300991,13.75353527,34.47198803,27.73821043,15.75421851,15.95176997,25.98813899,0.704136815311357
"23600","AT5G25780",64.74064945,74.76513185,73.12177765,42.16832193,42.16501002,44.01525493,70.8758529833333,42.7828622933333,-0.728261186768892
"23601","AT5G25790",4.310233573,3.503460732,4.252548286,3.553041375,4.199733537,4.376293527,4.02208086366667,4.043022813,0.00749225690421463
"23602","AT5G25800",17.38985665,18.15485713,18.78858572,11.25015839,11.08965509,12.49053878,18.1110998333333,11.61011742,-0.641491596428359
"23603","AT5G25810",12.37670177,4.224872949,5.81323792,4.896110622,4.416184695,2.936072635,7.471604213,4.08278931733333,-0.871862911776402
"23604","AT5G25820",9.500825311,5.665170545,7.436428976,8.496191962,9.132193694,5.70634352,7.53414161066667,7.77824305866667,0.0460011673433791
"23605","AT5G25830",8.550969016,4.813798641,6.174517735,8.863278528,9.006030253,6.68615624,6.51309513066667,8.185155007,0.329666439185695
"23606","AT5G25840",44.86992896,47.12655702,46.94093405,31.52122038,29.4726031,21.39085344,46.3124733433333,27.4615589733333,-0.753987278438433
"23607","AT5G25850",0,0,0,0,0,0,0,0,NA
"23608","AT5G25860",0,0,0,0,0,0,0,0,NA
"23609","AT5G25870",0,0,0,0,0,0,0,0,NA
"23610","AT5G25880",1.269613643,1.220338993,1.162476254,1.414223524,0.829139147,1.085534424,1.21747629666667,1.109632365,-0.133811911478023
"23611","AT5G25890",43.58865825,21.3727729,23.57401485,36.99205306,35.99968919,21.21111812,29.5118153333333,31.4009534566667,0.0895156990062709
"23612","AT5G25900",26.58070376,25.70890186,30.24635587,30.81684542,29.63795087,25.33744016,27.5119871633333,28.59741215,0.0558242520575328
"23613","AT5G25910",1.67531725,0.855822151,1.245510272,0.41504386,0.738024955,0.130845667,1.25888322433333,0.427971494,-1.55655785196612
"23614","AT5G25920",0.16886965,0.070090867,0.163209415,0.310780556,0.161182427,0.085728899,0.134056644,0.185897294,0.471663047226024
"23615","AT5G25930",11.48519556,9.534067502,15.95936765,7.512501209,7.308247111,5.526201195,12.3262102373333,6.782316505,-0.861879287054864
"23616","AT5G25940",78.75186783,73.88083236,89.66646732,85.37067112,73.10758536,67.91025018,80.76638917,75.4628355533333,-0.0979887310156178
"23617","AT5G25950",0,0,0,0,0,0,0,0,NA
"23618","AT5G25960",0.145337351,0.12064715,0.280931761,0,0,0,0.182305420666667,0,-Inf
"23619","AT5G25970",1.11059674,2.028237945,1.717394163,0.749428253,0.282677483,0.300698156,1.61874294933333,0.444267964,-1.8653718909473
"23620","AT5G25980",159.5140138,196.9696403,194.3648494,246.713026,196.5899924,220.52928,183.616167833333,221.2774328,0.269163226926714
"23621","AT5G25990",0,0,0,0,0,1.041634135,0,0.347211378333333,Inf
"23622","AT5G25995",1.59085479,2.641194376,6.150127748,2.439784854,3.543018447,2.153648954,3.460725638,2.71215075166667,-0.351637199791367
"23623","AT5G26000",848.4200315,1067.996874,1084.681537,1146.402447,1138.165866,1180.331599,1000.3661475,1154.96663733333,0.207323035679707
"23624","AT5G26010",9.477494028,5.480687379,6.689759038,18.61784263,16.97407326,10.05523209,7.21598014833333,15.2157159933333,1.07629494839803
"23625","AT5G26030",57.50782888,57.29860296,77.1047114,56.49678669,58.9666877,49.79345216,63.97038108,55.0856421833333,-0.215727741578961
"23626","AT5G26040",12.18495224,8.367820713,12.9541858,18.34745759,19.24281579,17.20791352,11.168986251,18.2660623,0.709667412934281
"23627","AT5G26050",0,0,0,0,0,0,0,0,NA
"23628","AT5G26060",0,0,0,0,0,0,0,0,NA
"23629","AT5G26070",0,0.291496471,0.339380651,0,0,0,0.210292374,0,-Inf
"23630","AT5G26080",3.027502093,1.546574748,1.575552014,0.214295643,0.22228348,0,2.049876285,0.145526374333333,-3.81618429481831
"23631","AT5G26090",0.10401878,0.172695722,0.201064481,0.382863521,0.397134701,0,0.159259661,0.259999407333333,0.707127442828975
"23632","AT5G26100",0,0,0,0,0,0,0,0,NA
"23633","AT5G26110",36.2049133,42.41848135,38.31335057,27.83278068,28.10474446,25.24328095,38.9789150733333,27.0602686966667,-0.526517770923725
"23634","AT5G26120",0,0,0.067125288,0,0.132583244,0,0.022375096,0.0441944146666667,0.981970179676736
"23635","AT5G26130",0,0,0,0,0,0,0,0,NA
"23636","AT5G26140",0,0,0,0.387572263,0.53602528,0.142549215,0,0.355382252666667,Inf
"23637","AT5G26150",0.068693365,0.228094394,0.132781752,0.063210181,0.065566331,0.069746181,0.143189837,0.066174231,-1.1135876703287
"23638","AT5G26160",7.682678587,7.293638984,8.368697357,6.249227187,6.441652639,6.205863509,7.78167164266667,6.298914445,-0.304976889327632
"23639","AT5G26170",1.305618349,1.204241428,1.822681113,1.86884814,1.107719525,1.325628654,1.44418029666667,1.43406543966667,-0.0101400057139564
"23640","AT5G26180",37.55450525,39.2950189,38.36046729,25.34859565,20.76646793,22.88946242,38.40333048,23.0015086666667,-0.739502941767461
